Plant_ID,Temperature_C,Humidity_%,Soil_Moisture_%,Soil_pH,Nutrient_Level,Light_Intensity_lux,Health_Score,Health_Status,Moisture_Zone,Temperature_Zone,Humidity_Zone,Light_Zone,Moisture_Zone_Stress,Temperature_Zone_Stress,Humidity_Zone_Stress,Light_Zone_Stress,Abiotic_Stress_Score_L2,Disease_Presence,Pest_Infestation,Biotic_Stress_Score_L2,Total_Stress_Score_L2,Stress_Category
Plant_127,22.02839102460793,63.02635465239033,27.287807770367326,5.545321956246354,41.192459103972695,19178.81224349972,91.71810143273844,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_128,23.301106811191683,52.45724149980642,61.71482542003308,7.159151162426335,67.98725018351311,19957.188941151835,94.98097633487784,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_129,25.298954095262925,59.35861653407007,55.73071973161866,6.536340262164671,42.647989652367535,20448.793872556365,71.83845010971956,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_130,23.489573037651404,63.2876241030348,55.772785885619015,6.2942534277189095,66.56208252057296,20293.481524123767,65.44945394909448,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_131,20.3480097068016,63.21357215450273,51.57713608214591,6.455382922889275,47.569388011191336,21308.01732566774,83.01960900171764,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_132,25.205688924418084,64.21920754235285,45.294249865409846,6.481214677510259,50.02287936143504,22531.51852892521,74.52592477233127,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_133,21.813088858821686,76.13711269058646,55.0929185395023,5.634399348277538,60.703651602299296,21177.902346952906,98.68603219163002,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_134,26.420777291905544,64.5353430151398,53.87721200612067,7.247469113726618,62.718924219386565,21360.75657052765,80.34807540499833,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_135,22.241727297298592,57.55843364709352,39.68938933588464,6.520662816135309,48.89187439720912,15253.330499760566,71.97800591964821,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_136,29.64980321505261,69.64087168288357,36.39597340654649,6.721501065223688,46.11756946478461,20150.68309749704,68.52840488988289,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_137,22.65024012299129,71.89470488924641,46.52784442892981,6.975774885287022,49.44079551477787,21438.522644004825,90.8990495909083,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_138,24.03381545138297,47.72392184863008,68.23530227242782,5.9894187712198494,53.379575282321184,22186.82358371135,74.28816025915813,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_139,27.440551652109008,65.97400069849859,26.413393865191487,6.736735949517614,58.91303686869755,17922.947677298616,80.43828799460428,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_140,21.30740705069813,67.01172742310898,22.9871210137134,6.366179454550603,50.04229858994152,18022.882175334064,89.55802745112481,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_141,25.68237980381239,57.02436496640008,47.47141261854775,6.923385387608247,56.188862980231534,18277.697974149203,75.1574164806917,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_142,28.92142826284729,73.75706813311619,45.76331552784027,5.436386289824252,66.3835973227094,21609.24169967403,79.5407117125984,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_143,20.17755029631632,58.499444129674735,47.60012496555612,6.450452849879365,53.81309612264785,23101.643164772628,79.8343159017748,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_144,25.55390157559692,61.25576453471543,48.65929796862751,6.198589672108019,53.11652856004778,18777.6196781252,86.83324511516092,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_145,25.779648382745272,58.2692817571613,41.65196618047792,6.716131475317078,34.810891749099326,22723.886940881148,85.90744335510325,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_146,27.34546861533193,60.15579047581468,67.34795157903123,6.735022093684101,23.69269863170937,20370.439427493784,77.79886268745172,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_147,21.28914786736576,49.03724913104799,20.986440322852268,6.146187052588987,53.88375729230168,19627.14266851269,80.63649061496518,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_148,21.03863016074717,45.59949117405706,32.57254462829631,6.143913067911978,49.05175768719128,19365.84731054609,76.28220988476511,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_149,26.565824696850694,75.94505063224972,43.45117859776429,6.444667315721335,44.85217325085258,22239.834093806472,65.22387593080555,0,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_150,25.89095401969956,51.53038651681672,20.35216783268749,6.051678886342396,52.43530204186344,20976.73345036121,82.5760085739813,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_151,25.75147855103763,50.08607650543693,42.362183933518935,6.920991847726064,49.39596270803092,26827.47628294292,98.92191760833067,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_152,26.039344628490927,38.466098863962856,69.92205248592028,6.315396399776277,61.277802506338986,17443.32607100803,71.16280859308937,1,Optimal,Optimal,Low,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_153,22.959925835264528,53.610382523104974,45.31329732443943,5.046505890339179,50.86110868258978,21554.305106089927,72.26970290397297,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_154,25.69676109148301,46.76910206592502,48.460513585780255,6.312588971689097,42.53076714929833,18412.39697056546,71.29272228356258,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_155,25.879217419896044,76.4201516013637,26.09752852241129,5.9807280895780135,59.901662389592886,17392.139039034068,87.24591778723122,1,Low,Optimal,High,Optimal,1,0,1,0,2,0,0,0,2,Abiotic-only
Plant_156,22.856945745920896,70.09817089342634,35.75457887940784,5.684362092269527,47.82868925053798,19967.398588895085,84.4848545419644,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_157,30.59732353343427,53.118496548222765,39.37205429514094,5.881286680888714,55.26536683672308,20412.05743822111,78.41462307583544,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_158,26.42149876273536,82.52435805344308,40.23427354865649,6.554704235916485,45.22589293807199,28754.52066518028,70.81980938361035,1,Optimal,Optimal,High,High,0,0,1,1,2,1,0,1,3,Combined
Plant_159,21.426089508392053,69.81765486991594,64.22465692505654,7.164320414124116,43.50173114502564,19447.562552950392,80.92376791639924,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_160,26.96966082590149,56.75168616491378,53.36536591087687,6.65659223693249,50.84168230185696,16609.46381154595,64.35377872664196,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_161,22.075954989318035,35.005942851264265,28.32813064594452,6.19674830589213,50.12828643543685,20819.03215248316,81.43426566857494,1,Low,Optimal,Low,Optimal,1,0,1,0,2,1,0,1,3,Combined
Plant_162,27.36125381122736,82.90942572590743,48.69757167648008,6.727952097585352,54.79827035366833,13776.079887360896,88.71524386087934,1,Optimal,Optimal,High,Low,0,0,1,1,2,1,1,2,4,Combined
Plant_163,28.47578673702221,46.10427533236404,52.47332622745178,6.270454844890504,47.313542466902575,19724.129652187203,67.48800863366321,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_164,22.537953044944867,43.546012530431085,62.102235577819,6.152699815418428,31.636402162296022,20048.07584688548,64.67481723170336,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_165,27.890128387732965,70.2257043200964,68.70811029852561,5.922818665883508,45.67226116411612,22383.801148835635,95.7943789169486,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_166,26.238342780809496,84.39752406339272,29.77358712258197,5.62408559662414,57.93818467143816,22920.86674828354,73.88240360495415,1,Low,Optimal,High,Optimal,1,0,1,0,2,0,0,0,2,Abiotic-only
Plant_167,27.46618047998347,73.84272818510519,32.83713733184493,6.305038146720277,47.026239207568935,18489.29114327685,91.35947845943822,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_168,30.690378947961843,65.6390912005236,26.136332116280755,6.579026744960066,47.53616597485452,19548.1579561102,78.46002334802168,1,Low,High,Optimal,Optimal,1,1,0,0,2,0,0,0,2,Abiotic-only
Plant_169,24.26383565199139,65.94754341665286,41.48970211339528,6.451688164992556,59.863765059059375,17701.637508167987,78.38045183058672,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_170,22.73879150692753,68.53415558780307,51.99537561669501,6.2920165360263205,42.880267727410775,16615.81233557692,84.38412699496645,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_171,22.33145671112343,67.58928589786765,59.81001774883653,6.02712696965161,34.57196781757101,20929.684338141906,71.1600114325356,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_172,22.55256914510369,62.81191423969376,43.86073464536216,6.804123095842484,48.393688804745054,16179.243354210204,81.32497143495645,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_173,24.76869487175769,61.04201103951876,40.20228715117735,5.841434040026708,45.15826048751263,18756.11929828441,76.18510585175908,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_174,26.02345592444993,59.374068721004775,47.27636988373111,6.888013956921737,40.33753680246746,17014.478120302287,66.79506556594968,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_175,25.83007239799005,52.46035411133324,32.472856475549655,5.9988914905366375,48.24621544101309,21649.04955887077,83.374820747264,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_176,27.48154974710808,57.19324923133226,76.3430808254216,6.123782381323482,54.91505647246784,25404.290297799464,77.36692193122084,1,High,Optimal,Optimal,High,1,0,0,1,2,0,0,0,2,Abiotic-only
Plant_177,25.03900567563372,43.07043185804615,20.88508459322912,5.766607404692161,49.90711438432184,16095.236051590007,78.42975171555292,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_178,29.36060223147195,59.0166037320525,47.77110868343587,6.249298926557182,53.06981072686238,14440.944551307291,67.89839056585842,0,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_179,24.20602950028613,50.11408892849083,75.35409328844459,6.98765622923899,68.13407698515422,19625.3393439498,95.91400367762805,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_180,33.160507499768855,48.964106827842286,45.10199766839997,6.757814044221978,46.57121138442436,20047.09338787328,88.76714186386116,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_181,26.87700204329502,61.79894151153479,42.14941447497758,6.9892110560140175,52.78348634644669,20655.977920271893,89.64155884171979,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_182,22.42852733075115,73.920022863446,39.63831865784359,6.761071272966968,44.907866374008655,18661.03845429697,76.94555297558318,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_183,21.78732250581666,69.18316606002313,42.29412477356388,5.948165085734815,41.53640280113027,19398.082103523702,62.7081711049658,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_184,26.44741724572956,44.29499396376823,65.59272712014796,6.334605387836222,44.1509234658223,21102.531231621808,99.52917382489512,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_185,24.32961164402245,50.10371863429663,11.822071330057398,6.1099004354412685,45.21241428478312,23121.29267793452,79.38902491994132,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_186,27.142001482276275,69.40771187988216,68.00150551944489,7.16528745201952,53.59475797547125,14134.85368904515,72.51200203979946,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_187,26.41971287372064,50.1751260646169,23.640642713247825,5.901605676786844,73.49075786700757,18893.18168290561,84.16801574483114,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_188,24.78151326202938,57.75366850002976,41.00021506148378,6.946848844694555,42.8395656372416,20641.42638182319,91.67120788003297,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_189,22.459618845794783,65.50052099024552,38.56133369552008,6.946476935054385,45.83374694384538,17246.071686167794,79.76949443914533,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_190,20.45545832594241,50.31655545136365,53.8282990465608,7.414810100858044,49.36876986888752,25193.5088953019,92.78575167939374,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_191,23.66045514379893,61.0537550614596,21.028134721743783,6.295156703685251,53.957988487097474,18093.77035931379,90.82999938516868,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_192,27.56919638297041,46.65974505081795,51.93258999122914,6.856161079790081,52.63550811954785,19876.12193897815,69.23618812597942,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_193,25.64228123239061,53.98632356048786,75.36464434930278,7.640825918269421,62.84095793948117,21668.06629052688,73.26209894340523,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_194,21.262783663864035,63.19781934142537,24.552389931107843,6.191179161533151,25.73607929464792,18226.145633594315,89.57537163279767,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,1,1,2,Combined
Plant_195,25.519542777553543,44.070062664683306,47.84559251415593,5.73247987623382,26.13070129804328,14460.280856586747,52.873874361895616,0,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,1,1,2,Combined
Plant_196,26.15595213918651,64.40474737960399,35.070267333050865,5.559994983046118,45.04121827989851,18714.0364192504,78.50544306835012,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_197,22.3484276913966,59.80362201073319,51.388308092895535,6.8563560144306654,60.97300187543709,23088.32166778112,65.69168798375328,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_198,25.461175317836584,65.52489954417148,45.28721666123628,5.558424895970708,34.34351968394404,18989.314619644585,75.23446198566475,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_199,25.174626155338,62.23914134064661,35.37769636433536,6.313840473531038,19.92367660306243,17460.697095623065,77.01179910970797,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_200,21.571089106508133,73.64140429973844,52.31808427306611,6.71865659351948,55.71179406219208,22777.016628508165,76.41755622092492,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_201,26.07336208104485,61.25224502647907,72.06522164680115,6.592587768414957,52.43657223702714,19007.67531193084,74.47738747887391,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_202,26.682353579104703,55.70594458874747,42.13644312409052,6.712722432092086,39.097915932005705,18469.51755904935,69.02856350371187,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_203,28.24915372952583,61.22297503032284,55.79636913222273,6.611144927900427,40.1446039927907,20448.36826898993,102.91911266818688,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_204,28.16140615610471,65.43298029036387,25.600905631932545,7.139432906656697,40.30256280365326,22312.250628856364,98.67462004161352,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_205,20.866991896128727,60.48860070325704,30.65345434772987,6.023841809630602,51.1053531747394,27145.14059519764,68.37934179743718,0,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_206,22.18652488025463,60.405916912038826,52.08609416820566,6.161502430770734,43.73684723816993,22481.70832297227,95.82116751303568,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_207,26.54510580162598,52.980083121932445,67.26174042803947,6.113670277364588,54.9406391897552,23479.519899165032,76.00534509527147,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_208,26.541357852736628,53.37099082449052,50.3342002317849,6.915095905931305,21.45373337095609,18482.101403036435,81.2918747333171,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_209,26.545143058918143,45.97394728200307,40.30412954215269,6.950199294197532,41.43148134872201,16922.39568209157,79.36726040103085,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_210,36.55819447196416,77.4957674318694,44.98937108135031,6.725612659659254,38.7394603908895,20186.99404885737,73.40251358746035,1,Optimal,High,High,Optimal,0,1,1,0,2,0,0,0,2,Abiotic-only
Plant_211,26.7126715320795,47.56136764608715,26.24388399045424,7.091746833444964,47.43659321627508,20321.50974577879,89.83852343606146,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_212,28.4066969205418,53.07094802204092,54.0677298953305,5.910979566311809,44.619522415098615,16764.46177590621,81.25886530576658,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_213,27.86200529047961,52.81592734430802,58.234995934851135,7.333612055775569,57.978437798957664,19474.116410287963,75.23448576780758,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_214,26.954173753917395,68.94924376944441,38.2186450075038,7.261619310856129,31.406632283399425,21197.952805157394,66.95410556199528,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_215,24.054192266078964,57.05050321707972,37.94936778360748,6.867810998622874,50.45491476330752,21081.18018505424,71.0640498628088,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_216,27.276907661479804,72.47742072673734,48.98817344478073,7.39089945438553,55.583364232117056,21512.86356015282,63.58619884397904,0,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_217,22.681524356387285,53.26509375756132,38.44920395939107,5.671688396161113,68.56647436561954,20872.894190412328,80.1222354841517,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_218,24.289544179779973,62.78994162223802,44.008010780612665,6.237775931868674,45.18234028906525,18478.974022189832,68.03334407715604,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_219,23.54390935651269,51.64652946740243,76.49582683749773,6.132348269659024,53.24458604352517,18458.29812005347,77.34439487481458,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_220,25.24562241815897,81.45149127773388,41.29461448881005,6.860739661878672,31.96137207437635,16403.145806018372,93.7010185361037,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_221,31.943975700020527,48.12401580970487,39.62489771968167,5.974929630198927,26.08043795686976,25354.325117555287,91.99299572921586,1,Optimal,High,Optimal,High,0,1,0,1,2,0,0,0,2,Abiotic-only
Plant_222,19.39820442222476,63.09820710227027,35.286872915472614,6.878747574668743,58.447743757817,20040.35109385788,79.67723105897382,1,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_223,27.058780571123545,66.33776880932099,56.16287957249905,7.185268071998356,49.9443970635193,19325.440832615444,79.12915273856851,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_224,20.161852386431043,64.13799097451498,42.28163740172845,6.847601450041999,61.78512689798423,17213.623755642624,98.79874549421008,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_225,23.5842044026317,58.147123411222914,35.25940442517861,6.641875511830751,36.26597111030251,28806.97370698333,85.20756120358712,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
